trial,lag,T1_pos,T2_pos,thisN,thisTrialN,thisRepN,T1_target,T2_target,textbox1.text,textbox2.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instruction.started,key_resp1.started,instructions.stopped,key_resp1.keys,key_resp1.rt,key_resp1.duration,trial.started,fixation.started,trial.stopped,rsvp.started,stream_text.started,rsvp.stopped,trials.T1_target,trials.T2_target,response.started,text.started,textbox1.started,textbox2.started,text.stopped,button.started,response.stopped,trials.textbox1.text,trials.textbox2.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,fixation.stopped,thank_you.started,text_2.started,key_resp.started,thank_you.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
3,5,4,9,98,2,12,9,9,9,9,1,[4.447036599973217],[4.447045900044031],12,2,98,2,683.2696976,,,,,,,,,683.2542537,683.2696976,683.7532782,683.7533431,683.7694416,685.1856599,9,9,685.1862099,685.2016048,686.3993725,686.3993725,686.4160177,686.4992241,690.9468683,9,9,1,[4.447036599973217],[4.447045900044031],683.7694416,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
4,8,4,12,99,3,12,6,1,6,1,1,[5.827852000016719],[5.827859599958174],12,3,99,3,690.9621449,,,,,,,,,690.947177,690.9621449,691.4615941,691.4616953,691.4781093,692.8766443,6,1,692.8771902,692.8933787,694.0917675,694.0917675,694.1089578,694.1916154,700.0199819,6,1,1,[5.827852000016719],[5.827859599958174],,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
5,2,5,7,100,4,12,3,2,3,2,1,[4.7625099999131635],[4.7625188999809325],12,4,100,4,700.0364492,,,,,,,,,700.0202193,700.0364492,700.5199786,700.5200435,700.5360261,701.9515818,3,2,701.9521216,701.9678161,703.1661056,703.1661056,703.1826384,703.2662307,708.0293023,3,2,1,[4.7625099999131635],[4.7625188999809325],700.5360261,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
6,3,5,8,101,5,12,7,6,7,6,1,[3.6797220999142155],[3.679730899981223],12,5,101,5,708.0445113,,,,,,,,,708.0295694,708.0445113,708.5283768,708.5284469,708.5443656,709.9602585,7,6,709.9607949,709.9768276,711.1748239,711.1748239,711.1920053,711.2750052,714.9552622,7,6,1,[3.6797220999142155],[3.679730899981223],708.5443656,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
7,5,5,10,102,6,12,3,3,2,3,1,[5.261927100014873],[5.261935300077312],12,6,102,6,714.9716667,,,,,,,,,714.9555437,714.9716667,715.4552729,715.4553376,715.4709517,716.8862487,3,3,716.8868076,716.9032665,718.1004463,718.1004463,718.1184558,718.20129,723.463745,2,3,1,[5.261927100014873],[5.261935300077312],715.4709517,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
8,8,5,13,103,7,12,1,6,1,6,1,[3.3312378999544308],[3.331246600020677],12,7,103,7,723.4796205,,,,,,,,,723.4640099,723.4796205,723.9633168,723.9633814,723.9794299,725.3953212,1,6,725.395868,725.4115197,726.6094208,726.6094208,726.6269507,726.7093404,730.041166,1,6,1,[3.3312378999544308],[3.331246600020677],723.9794299,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
1,2,4,6,104,0,13,9,7,9,7,1,[8.776159100001678],[8.776167799951509],13,0,104,0,730.0564126,,,,,,,,,730.041445,730.0564126,730.5397834,730.5398497,730.5556134,731.9720509,9,7,731.9725871,731.9881864,733.1862904,733.1862904,733.2036442,733.2861353,742.0628578,9,7,1,[8.776159100001678],[8.776167799951509],730.5556134,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
2,3,4,7,105,1,13,1,3,1,3,1,[6.16145440004766],[6.161463900003582],13,1,105,1,742.0782536,,,,,,,,,742.0631209,742.0782536,742.5615829,742.5616498,742.5775053,743.9934333,1,3,743.9939797,744.0095932,745.2076855,745.2076855,745.2247074,745.3075141,751.4695598,1,3,1,[6.16145440004766],[6.161463900003582],742.5775053,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
3,5,4,9,106,2,13,2,1,2,1,1,[3.6143808000488207],[3.6143902000039816],13,2,106,2,751.4853317,,,,,,,,,751.4698358,751.4853317,751.9689347,751.9690022,751.9848823,753.4005153,2,1,753.4010516,753.4166069,754.615108,754.615108,754.6316141,754.7149396,758.32992,2,1,1,[3.6143808000488207],[3.6143902000039816],751.9848823,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
4,8,4,12,107,3,13,9,6,9,6,1,[4.281035299994983],[4.281044899951667],13,3,107,3,758.3454388,,,,,,,,,758.3301993,758.3454388,758.8286334,758.8286997,758.8446834,760.2603783,9,6,760.2609287,760.2767513,761.474878,761.474878,761.4922989,761.5747712,765.8564369,9,6,1,[4.281035299994983],[4.281044899951667],758.8446834,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
5,2,5,7,108,4,13,9,6,9,7,1,[4.213766300003044],[4.213776099961251],13,4,108,4,765.8712531,,,,,,,,,765.8567146,765.8712531,766.3546659,766.3547316,766.370636,767.7865342,9,6,767.7870777,767.8026482,769.0007856,769.0007856,769.018139,769.1006629,773.3150376,9,7,1,[4.213766300003044],[4.213776099961251],766.370636,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
6,3,5,8,109,5,13,5,9,5,8,1,[4.563122599967755],[4.563131999922916],13,5,109,5,773.3305558,,,,,,,,,773.3153311,773.3305558,773.8139977,773.8140885,773.8291399,775.2457322,5,9,775.2462781,775.2619391,776.4600825,776.4600825,776.477299,776.5598778,781.1235843,5,8,1,[4.563122599967755],[4.563131999922916],773.8291399,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
7,5,5,10,110,6,13,5,7,5,7,1,[3.9464948000386357],[3.9465030999854207],13,6,110,6,781.1394528,,,,,,,,,781.1238787,781.1394528,781.6229302,781.6229948,781.6390888,783.0548477,5,7,783.0553897,783.0703104,784.269037,784.269037,784.2862263,784.3688877,788.315922,5,7,1,[3.9464948000386357],[3.9465030999854207],781.6390888,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
8,8,5,13,111,7,13,3,6,3,6,1,[4.2464391000103205],[4.246448100078851],13,7,111,7,788.3326905,,,,,,,,,788.3161792,788.3326905,788.8157613,788.8158273,788.8309605,790.247738,3,6,790.2482807,790.2631792,791.4621702,791.4621702,791.4790487,791.5617206,795.8087375,3,6,1,[4.2464391000103205],[4.246448100078851],788.8309605,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
1,2,4,6,112,0,14,9,8,9,8,1,[4.945494699990377],[4.945503099937923],14,0,112,0,795.8248587,,,,,,,,,795.8090454,795.8248587,796.3084838,796.3085488,796.3245957,797.7400374,9,8,797.7405825,797.7564261,798.9543405,798.9543405,798.9709723,799.0542988,804.0003537,9,8,1,[4.945494699990377],[4.945503099937923],796.3245957,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
2,3,4,7,113,1,14,7,6,7,6,1,[3.6804819999961182],[3.6804909000638872],14,1,113,1,804.0164387,,,,,,,,,804.0006432,804.0164387,804.4996448,804.4997109,804.5159241,805.9317084,7,6,805.9322541,805.9481847,807.146251,807.146251,807.1629004,807.2460863,810.9271618,7,6,1,[3.6804819999961182],[3.6804909000638872],804.5159241,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
3,5,4,9,114,2,14,3,9,3,9,1,[4.513651599991135],[4.513661200064234],14,2,114,2,810.9424543,,,,,,,,,810.927426,810.9424543,811.4266101,811.426675,811.4426824,812.8581439,3,9,812.8586913,812.873848,814.0726369,814.0726369,814.0726369,814.1725507,818.6868187,3,9,1,[4.513651599991135],[4.513661200064234],811.4426824,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
4,8,4,12,115,3,14,2,1,2,1,1,[4.363121400005184],[4.363130199955776],14,3,115,3,818.7020665,,,,,,,,,818.6870994,818.7020665,819.1856376,819.1857037,819.201213,820.6172241,2,1,820.6177618,820.6330214,821.8317235,821.8317235,821.8482996,821.9315604,826.2953014,2,1,1,[4.363121400005184],[4.363130199955776],819.201213,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
5,2,5,7,116,4,14,4,6,4,6,1,[4.046806099941023],[4.046814400004223],14,4,116,4,826.3114572,,,,,,,,,826.2955761,826.3114572,826.7947319,826.7947973,826.8102891,828.2257398,4,6,828.2262916,828.2427335,829.4240475,829.4240475,829.4582185,829.5406317,833.5880302,4,6,1,[4.046806099941023],[4.046814400004223],826.8102891,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
6,3,5,8,117,5,14,9,5,9,5,1,[3.58025009999983],[3.580258599948138],14,5,117,5,833.6034612,,,,,,,,,833.5882971,833.6034612,834.0876305,834.0876957,834.1026932,835.51951,9,5,835.5200566,835.535367,836.7336162,836.7336162,836.7508986,836.8334647,840.4142779,9,5,1,[3.58025009999983],[3.580258599948138],834.1026932,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
7,5,5,10,118,6,14,2,4,2,4,1,[4.828960899962112],[4.8289707999210805],14,6,118,6,840.4303833,,,,,,,,,840.4145342,840.4303833,840.9141023,840.9141689,840.9300403,842.3459974,2,4,842.3465418,842.3620969,843.5601764,843.5601764,843.5769245,843.6599919,848.4895692,2,4,1,[4.828960899962112],[4.8289707999210805],840.9300403,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
8,8,5,13,119,7,14,1,8,1,8,1,[4.562931000022218],[4.562939600087702],14,7,119,7,848.5058962,,,,,,,,,848.4898519,848.5058962,848.9895608,848.9896265,849.0053417,850.4204912,1,8,850.4210407,850.4373503,851.6345839,851.6345839,851.6520667,851.7353223,856.2988058,1,8,1,[4.562931000022218],[4.562939600087702],849.0053417,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
1,2,4,6,120,0,15,7,9,7,9,1,[2.98080509994179],[2.9808150000171736],15,0,120,0,856.3144858,,,,,,,,,856.299057,856.3144858,856.7976893,856.7977566,856.8140807,858.2301752,7,9,858.2307558,858.2462761,859.4443786,859.4443786,859.4613549,859.5441926,862.5256191,7,9,1,[2.98080509994179],[2.9808150000171736],856.8140807,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
2,3,4,7,121,1,15,2,1,2,1,1,[5.428368299966678],[5.428377600037493],15,1,121,1,862.5419032,,,,,,,,,862.5259122,862.5419032,863.0251337,863.0252005,863.0410668,864.4570827,2,1,864.4576611,864.4732448,865.6715088,865.6715088,865.688096,865.7713479,871.200333,2,1,1,[5.428368299966678],[5.428377600037493],863.0410668,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
3,5,4,9,122,2,15,2,9,2,9,1,[4.363206000067294],[4.363214900018647],15,2,122,2,871.2159493,,,,,,,,,871.2006096,871.2159493,871.6993673,871.6994338,871.7157196,873.1317712,2,9,873.1323186,873.1476125,874.3462846,874.3462846,874.3462846,874.4461205,878.8099406,2,9,1,[4.363206000067294],[4.363214900018647],871.7157196,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
4,8,4,12,123,3,15,3,5,3,5,1,[3.880436799954623],[3.880446200026199],15,3,123,3,878.8252517,,,,,,,,,878.8102137,878.8252517,879.308914,879.3089785,879.3244848,880.7411834,3,5,880.7417233,880.7572988,881.9553927,881.9553927,881.9728302,882.0552717,885.9363395,3,5,1,[3.880436799954623],[3.880446200026199],879.3244848,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
5,2,5,7,124,4,15,3,2,3,2,1,[4.396513000014238],[4.396522199967876],15,4,124,4,885.9521821,,,,,,,,,885.9366172,885.9521821,886.4356175,886.4356835,886.4515499,887.8674918,3,2,887.8680293,887.883643,889.0816216,889.0816216,889.0982233,889.1817846,893.5789386,3,2,1,[4.396513000014238],[4.396522199967876],886.4515499,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
6,3,5,8,125,5,15,5,1,5,7,1,[2.6979545999784023],[2.69796309992671],15,5,125,5,893.5946451,,,,,,,,,893.5792196,893.5946451,894.0942282,894.0943001,894.1106934,895.5094595,5,1,895.5100092,895.5251678,896.7239327,896.7239327,896.7239327,896.8239145,899.5224498,5,7,1,[2.6979545999784023],[2.69796309992671],,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
7,5,5,10,126,6,15,9,7,9,7,1,[4.779276499990374],[4.779285299940966],15,6,126,6,899.5385379,,,,,,,,,899.5227413,899.5385379,900.0220106,900.0220739,900.038222,901.4532009,9,7,901.4537453,901.4700739,902.6838394,902.6838394,902.6838394,902.7679621,907.5478524,9,7,1,[4.779276499990374],[4.779285299940966],900.038222,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
8,8,5,13,127,7,15,8,3,9,8,1,[8.392302800086327],[8.392312000039965],15,7,127,7,907.5639913,,,,,,,,,907.5481313,907.5639913,908.0635113,908.0635831,908.0795031,909.4795155,8,3,909.4800629,909.4955642,910.6937605,910.6937605,910.7104105,910.793571,919.1865191,9,8,1,[8.392302800086327],[8.392312000039965],,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
1,2,4,6,128,0,16,1,3,1,3,1,[4.629105500061996],[4.629114000010304],16,0,128,0,919.202286,,,,,,,,,919.1868099,919.202286,919.6857125,919.685779,919.7010857,921.1176975,1,3,921.1182568,921.1338064,922.331987,922.331987,922.3492856,922.4318413,927.061578,1,3,1,[4.629105500061996],[4.629114000010304],919.7010857,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
2,3,4,7,129,1,16,9,8,9,8,1,[4.446787600056268],[4.446796800009906],16,1,129,1,927.0777647,,,,,,,,,927.0618554,927.0777647,927.5610083,927.5610762,927.5769891,928.992465,9,8,928.9930045,929.0094633,930.2075037,930.2075037,930.2240742,930.3073465,934.7548056,9,8,1,[4.446787600056268],[4.446796800009906],927.5769891,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
3,5,4,9,130,2,16,8,5,6,5,1,[3.1979924999177456],[3.198001899989322],16,2,130,2,934.7703398,,,,,,,,,934.7550875,934.7703398,935.2536921,935.2537578,935.2696296,936.6850746,8,5,936.6856245,936.7011406,937.8998138,937.8998138,937.8998138,937.9997336,941.1983609,6,5,1,[3.1979924999177456],[3.198001899989322],935.2696296,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
4,8,4,12,131,3,16,8,8,8,2,1,[4.179810000001453],[4.179818399948999],16,3,131,3,941.2133876,,,,,,,,,941.1986446,941.2133876,941.6978328,941.6978974,941.7125963,943.1293044,8,8,943.1298515,943.1454173,944.3433885,944.3433885,944.3609209,944.443306,948.6237197,8,2,1,[4.179810000001453],[4.179818399948999],941.7125963,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
5,2,5,7,132,4,16,4,8,4,3,1,[3.247499499935657],[3.247508900007233],16,4,132,4,948.6399043,,,,,,,,,948.623978,948.6399043,949.1389735,949.1390449,949.1561287,950.555174,4,8,950.5557113,950.5714603,951.7694603,951.7694603,951.786431,951.8693076,955.1174839,4,3,1,[3.247499499935657],[3.247508900007233],,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
6,3,5,8,133,5,16,2,8,2,7,1,[4.212988400016911],[4.2129962999606505],16,5,133,5,955.1331696,,,,,,,,,955.1177634,955.1331696,955.616919,955.6169847,955.6323508,957.0480506,2,8,957.048627,957.0649137,958.2629201,958.2629201,958.2804158,958.3628495,962.5764147,2,7,1,[4.212988400016911],[4.2129962999606505],955.6323508,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
7,5,5,10,134,6,16,5,2,5,6,1,[6.378126399940811],[6.378135700011626],16,6,134,6,962.5922229,,,,,,,,,962.5766669,962.5922229,963.0763095,963.0763743,963.0922786,964.508303,5,2,964.5088458,964.5241039,965.7221781,965.7221781,965.7395934,965.8223055,972.2011588,5,6,1,[6.378126399940811],[6.378135700011626],963.0922786,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
8,8,5,13,135,7,16,8,7,8,7,1,[3.8470423999242485],[3.8470519999973476],16,7,135,7,972.2161903,,,,,,,,,972.2014393,972.2161903,972.6995006,972.6995665,972.7151764,974.131548,8,7,974.1320903,974.1475882,975.3460614,975.3460614,975.36258,975.4458729,979.2936015,8,7,1,[3.8470423999242485],[3.8470519999973476],972.7151764,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
1,2,4,6,136,0,17,4,4,4,7,1,[3.231115899980068],[3.231125499936752],17,0,136,0,979.309352,,,,,,,,,979.2938836,979.309352,979.7927113,979.7927772,979.80859,981.2246752,4,4,981.2252468,981.2406685,982.4389713,982.4389713,982.4389713,982.5388297,985.770658,4,7,1,[3.231115899980068],[3.231125499936752],979.80859,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
2,3,4,7,137,1,17,6,7,6,8,1,[3.481049499940127],[3.481062199920416],17,1,137,1,985.7858604,,,,,,,,,985.7709564,985.7858604,986.2698075,986.2698737,986.2857147,987.7011178,6,7,987.7016656,987.7170342,988.9158271,988.9158271,988.9158271,989.0158041,992.4975872,6,8,1,[3.481049499940127],[3.481062199920416],986.2857147,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
3,5,4,9,138,2,17,5,4,5,4,1,[4.347562400042079],[4.347571599995717],17,2,138,2,992.5130671,,,,,,,,,992.4978692,992.5130671,993.0126641,993.0127407,993.0290354,994.4284231,5,4,994.428971,994.4438428,995.6424757,995.6424757,995.6424757,995.7424006,1000.090654,5,4,1,[4.347562400042079],[4.347571599995717],,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
4,8,4,12,139,3,17,1,8,1,8,1,[3.714820699999109],[3.7148301999550313],17,3,139,3,1000.105042,,,,,,,,,1000.09093,1000.105042,1000.588938,1000.589004,1000.604835,1002.020875,1,8,1002.02142,1002.036887,1003.250808,1003.250808,1003.26831,1003.334936,1007.050442,1,8,1,[3.714820699999109],[3.7148301999550313],1000.604835,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
5,2,5,7,140,4,17,5,6,5,6,1,[3.547322199912742],[3.5473314999835566],17,4,140,4,1007.065238,,,,,,,,,1007.050727,1007.065238,1007.5488,1007.548866,1007.564897,1008.980624,5,6,1008.981167,1008.99671,1010.210577,1010.210577,1010.227949,1010.294897,1013.842901,5,6,1,[3.547322199912742],[3.5473314999835566],1007.564897,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
6,3,5,8,141,5,17,4,3,4,3,1,[4.529174099909142],[4.5291831999784335],17,5,141,5,1013.858624,,,,,,,,,1013.843185,1013.858624,1014.357912,1014.357984,1014.374161,1015.773317,4,3,1015.773863,1015.789172,1016.988043,1016.988043,1016.988043,1017.08792,1021.617764,4,3,1,[4.529174099909142],[4.5291831999784335],,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
7,5,5,10,142,6,17,5,7,5,7,1,[3.314223999972455],[3.3142334999283776],17,6,142,6,1021.633812,,,,,,,,,1021.618083,1021.633812,1022.116855,1022.116921,1022.13336,1023.549678,5,7,1023.550228,1023.565694,1024.763643,1024.763643,1024.780663,1024.863526,1028.17845,5,7,1,[3.314223999972455],[3.3142334999283776],1022.13336,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
8,8,5,13,143,7,17,6,5,6,5,1,[4.62969550001435],[4.629704199964181],17,7,143,7,1028.194282,,,,,,,,,1028.178732,1028.194282,1028.677551,1028.677617,1028.693458,1030.109538,6,5,1030.110117,1030.125601,1031.32385,1031.32385,1031.340891,1031.423698,1036.054061,6,5,1,[4.62969550001435],[4.629704199964181],1028.693458,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
1,2,4,6,144,0,18,4,8,4,5,1,[3.6973278999794275],[3.697336900047958],18,0,144,0,1036.069652,,,,,,,,,1036.054343,1036.069652,1036.553333,1036.553399,1036.568779,1037.98436,4,8,1037.984907,1038.000719,1039.199343,1039.199343,1039.199343,1039.282533,1042.980522,4,5,1,[3.6973278999794275],[3.697336900047958],1036.568779,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
2,3,4,7,145,1,18,3,3,3,7,1,[3.5486089000478387],[3.5486183000029996],18,1,145,1,1042.995476,,,,,,,,,1042.980799,1042.995476,1043.479809,1043.479875,1043.495305,1044.911383,3,3,1044.91193,1044.92695,1046.125788,1046.125788,1046.125788,1046.225652,1049.774965,3,7,1,[3.5486089000478387],[3.5486183000029996],1043.495305,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
3,5,4,9,146,2,18,6,1,6,1,1,[4.013493499951437],[4.013501700013876],18,2,146,2,1049.789005,,,,,,,,,1049.775245,1049.789005,1050.273062,1050.273129,1050.288907,1051.705254,6,1,1051.705798,1051.721871,1052.919031,1052.919031,1052.936128,1053.018891,1057.033028,6,1,1,[4.013493499951437],[4.013501700013876],1050.288907,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
4,8,4,12,147,3,18,7,1,1,1,1,[3.4147782999789342],[3.4147871000459418],18,3,147,3,1057.049079,,,,,,,,,1057.03331,1057.049079,1057.532624,1057.532689,1057.548793,1058.963742,7,1,1058.964299,1058.979754,1060.178482,1060.178482,1060.178482,1060.278394,1063.693849,1,1,1,[3.4147782999789342],[3.4147871000459418],1057.548793,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
5,2,5,7,148,4,18,7,6,5,7,1,[3.8470944000873715],[3.847110200091265],18,4,148,4,1063.708728,,,,,,,,,1063.69412,1063.708728,1064.192623,1064.192688,1064.208476,1065.624458,7,6,1065.624998,1065.640534,1066.83851,1066.83851,1066.856007,1066.938494,1070.786305,5,7,1,[3.8470944000873715],[3.847110200091265],1064.208476,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
6,3,5,8,149,5,18,8,7,8,7,1,[4.013418599963188],[4.013428100035526],18,5,149,5,1070.801483,,,,,,,,,1070.786589,1070.801483,1071.284975,1071.28504,1071.300679,1072.716575,8,7,1072.717156,1072.733842,1073.914887,1073.914887,1073.948278,1074.031365,1078.045453,8,7,1,[4.013418599963188],[4.013428100035526],1071.300679,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
7,5,5,10,150,6,18,5,6,5,6,1,[4.796286499942653],[4.796295700012706],18,6,150,6,1078.061076,,,,,,,,,1078.045731,1078.061076,1078.545188,1078.545253,1078.561194,1079.976436,5,6,1079.97698,1079.992138,1081.191002,1081.191002,1081.207631,1081.29098,1086.087979,5,6,1,[4.796286499942653],[4.796295700012706],1078.561194,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
8,8,5,13,151,7,18,4,8,4,8,1,[3.2482709999894723],[3.248279699939303],18,7,151,7,1086.103584,,,,,,,,,1086.08826,1086.103584,1086.603081,1086.603155,1086.619505,1088.018825,4,8,1088.019372,1088.034893,1089.232975,1089.232975,1089.250397,1089.349152,1092.598136,4,8,1,[3.2482709999894723],[3.248279699939303],,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
1,2,4,6,152,0,19,3,6,3,6,1,[4.080200599972159],[4.080209499923512],19,0,152,0,1092.613731,,,,,,,,,1092.598416,1092.613731,1093.097014,1093.09708,1093.113113,1094.529101,3,6,1094.52965,1094.544692,1095.743181,1095.743181,1095.743181,1095.843116,1099.924003,3,6,1,[4.080200599972159],[4.080209499923512],1093.113113,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
2,3,4,7,153,1,19,2,5,2,7,1,[3.3973498000996187],[3.397357700043358],19,1,153,1,1099.9395,,,,,,,,,1099.924281,1099.9395,1100.42291,1100.422975,1100.439207,1101.854835,2,5,1101.855386,1101.871264,1103.069315,1103.069315,1103.086474,1103.169183,1106.567192,2,7,1,[3.3973498000996187],[3.397357700043358],1100.439207,,,,,,,,p3,1,2025-11-19_19h57.32.102,untitled,,2025.1.1,60.19230235,2025-11-19 19h57.38.780898 +0530
