trial,lag,T1_pos,T2_pos,thisN,thisTrialN,thisRepN,T1_target,T2_target,textbox1.text,textbox2.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instruction.started,key_resp1.started,instructions.stopped,key_resp1.keys,key_resp1.rt,key_resp1.duration,trial.started,fixation.started,trial.stopped,rsvp.started,stream_text.started,rsvp.stopped,trials.T1_target,trials.T2_target,response.started,text.started,textbox1.started,textbox2.started,text.stopped,button.started,response.stopped,trials.textbox1.text,trials.textbox2.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,fixation.stopped,thank_you.started,text_2.started,key_resp.started,thank_you.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
7,5,5,10,110,6,13,7,9,7,9,1,[4.231107600033283],[4.231116899987683],13,6,110,6,787.1036497,,,,,,,,,787.0894099,787.1036497,787.5868401,787.5869054,787.6033478,789.0192802,7,9,789.0198045,789.035428,790.2333803,790.2333803,790.2499903,790.3332831,794.5650013,7,9,1,[4.231107600033283],[4.231116899987683],787.6033478,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
8,8,5,13,111,7,13,3,6,3,6,1,[3.580597099964507],[3.580606500036083],13,7,111,7,794.5798196,,,,,,,,,794.5652884,794.5798196,795.0786699,795.0787424,795.0957723,796.4950773,3,6,796.4956063,796.511262,797.7092124,797.7092124,797.7267043,797.8091593,801.3903903,3,6,1,[3.580597099964507],[3.580606500036083],,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
1,2,4,6,112,0,14,7,5,7,5,1,[4.329851900110953],[4.329860100056976],14,0,112,0,801.4062815,,,,,,,,,801.390671,801.4062815,801.9057177,801.9057897,801.9217304,803.321436,7,5,803.3219914,803.3375535,804.5358927,804.5358927,804.553055,804.6357042,808.9661591,7,5,1,[4.329851900110953],[4.329860100056976],,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
2,3,4,7,113,1,14,1,6,1,6,1,[4.080574900028296],[4.080585499992594],14,1,113,1,808.9820763,,,,,,,,,808.9664189,808.9820763,809.4653556,809.4654211,809.4816784,810.8973816,1,6,810.8979186,810.9134193,812.1118904,812.1118904,812.128267,812.2121844,816.2934556,1,6,1,[4.080574900028296],[4.080585499992594],809.4816784,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
3,5,4,9,114,2,14,3,1,3,1,1,[3.6803246999625117],[3.6803327000234276],14,2,114,2,816.3076671,,,,,,,,,816.293769,816.3076671,816.7914891,816.7915526,816.8074934,818.2227567,3,1,818.2232912,818.2389358,819.4210661,819.4210661,819.4547725,819.5376357,823.2185303,3,1,1,[3.6803246999625117],[3.6803327000234276],816.8074934,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
4,8,4,12,115,3,14,3,2,3,2,1,[3.181611099978909],[3.1816205999348313],14,3,115,3,823.2346603,,,,,,,,,823.2188288,823.2346603,823.7181507,823.7182171,823.7340729,825.1494648,3,2,825.1500035,825.1660866,826.3644242,826.3644242,826.3811354,826.4641467,829.646393,3,2,1,[3.181611099978909],[3.1816205999348313],823.7340729,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
5,2,5,7,116,4,14,7,2,7,1,1,[4.429720100015402],[4.429729499970563],14,4,116,4,829.6615016,,,,,,,,,829.6466743,829.6615016,830.1447671,830.1448322,830.1607,831.5770966,7,2,831.5776312,831.5931568,832.7912005,832.7912005,832.8086386,832.8910579,837.3214166,7,1,1,[4.429720100015402],[4.429729499970563],830.1607,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
6,3,5,8,117,5,14,7,2,7,2,1,[4.013084899983369],[4.013092100038193],14,5,117,5,837.3374095,,,,,,,,,837.3216954,837.3374095,837.8207892,837.8208541,837.8367813,839.252704,7,2,839.2532469,839.2680176,840.4668451,840.4668451,840.4668451,840.5667607,844.5803895,7,2,1,[4.013084899983369],[4.013092100038193],837.8367813,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
7,5,5,10,118,6,14,5,8,5,8,1,[4.263313199975528],[4.263322100043297],14,6,118,6,844.596968,,,,,,,,,844.580639,844.596968,845.0800316,845.0800978,845.0960009,846.5123069,5,8,846.51285,846.5285685,847.7263605,847.7263605,847.7436637,847.8262037,852.09016,5,8,1,[4.263313199975528],[4.263322100043297],845.0960009,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
8,8,5,13,119,7,14,1,1,1,1,1,[3.3808868000051007],[3.38089539995417],14,7,119,7,852.1061162,,,,,,,,,852.0904416,852.1061162,852.5894502,852.5895173,852.6054664,854.0210037,1,1,854.0215444,854.037493,855.235547,855.235547,855.2529149,855.3354633,858.7169872,1,1,1,[3.3808868000051007],[3.38089539995417],852.6054664,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
1,2,4,6,120,0,15,9,4,4,9,1,[3.0652804999845102],[3.0652894000522792],15,0,120,0,858.7327044,,,,,,,,,858.717259,858.7327044,859.2160222,859.216088,859.2319758,860.6480231,9,4,860.6485493,860.6640647,861.8623123,861.8623123,861.8623123,861.9621547,865.0280693,4,9,1,[3.0652804999845102],[3.0652894000522792],859.2319758,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
2,3,4,7,121,1,15,4,5,4,5,1,[4.779353199992329],[4.779362199944444],15,1,121,1,865.0431619,,,,,,,,,865.0283642,865.0431619,865.5421708,865.5422435,865.558556,866.9584122,4,5,866.9589539,866.9744537,868.1727376,868.1727376,868.1727376,868.2727753,873.0527451,4,5,1,[4.779353199992329],[4.779362199944444],,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
3,5,4,9,122,2,15,4,9,4,9,1,[3.430597799946554],[3.430606300011277],15,2,122,2,873.0685378,,,,,,,,,873.0530217,873.0685378,873.5521472,873.5522115,873.5680738,874.9836968,4,9,874.9842355,874.9998129,876.198053,876.198053,876.198053,876.2979714,879.7291536,4,9,1,[3.430597799946554],[3.430606300011277],873.5680738,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
4,8,4,12,123,3,15,5,9,5,9,1,[5.562232300057076],[5.5622414000099525],15,3,123,3,879.7453134,,,,,,,,,879.7294317,879.7453134,880.2287002,880.2287649,880.2448654,881.6603457,5,9,881.660881,881.6767534,882.8747807,882.8747807,882.8917417,882.974643,888.5375123,5,9,1,[5.562232300057076],[5.5622414000099525],880.2448654,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
5,2,5,7,124,4,15,7,4,7,4,1,[3.780961800017394],[3.7809705999679863],15,4,124,4,888.5532971,,,,,,,,,888.5377922,888.5532971,889.0367018,889.0367673,889.0526534,890.4685496,7,4,890.4691003,890.4847181,891.6826728,891.6826728,891.6826728,891.7825866,895.5642176,7,4,1,[3.780961800017394],[3.7809705999679863],889.0526534,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
6,3,5,8,125,5,15,5,4,5,4,1,[2.9816458000568673],[2.981654900009744],15,5,125,5,895.5797772,,,,,,,,,895.5645012,895.5797772,896.0793466,896.0794203,896.0957621,897.4949592,5,4,897.4954925,897.5112284,898.7091162,898.7091162,898.7265006,898.808925,901.7912083,5,4,1,[2.9816458000568673],[2.981654900009744],,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
7,5,5,10,126,6,15,2,9,2,9,1,[3.8307056999765337],[3.8307144000427797],15,6,126,6,901.8059018,,,,,,,,,901.7914936,901.8059018,902.2897557,902.2898345,902.3056424,903.7213009,2,9,903.7218346,903.7377989,904.9195764,904.9195764,904.9533769,905.0365796,908.867941,2,9,1,[3.8307056999765337],[3.8307144000427797],902.3056424,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
8,8,5,13,127,7,15,7,6,7,6,1,[3.2138204000657424],[3.2138285000110045],15,7,127,7,908.8830059,,,,,,,,,908.8682108,908.8830059,909.3819509,909.382023,909.3989476,910.7982582,7,6,910.7987841,910.8143429,912.0126025,912.0126025,912.0299063,912.1124213,915.3268385,7,6,1,[3.2138204000657424],[3.2138285000110045],,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
1,2,4,6,128,0,16,7,9,6,9,1,[4.279439400066622],[4.279448700021021],16,0,128,0,915.3429109,,,,,,,,,915.3270969,915.3429109,915.8265568,915.8266237,915.8419761,917.2585434,7,9,917.2590712,917.2747854,918.4728753,918.4728753,918.4894415,918.5731078,922.8532193,6,9,1,[4.279439400066622],[4.279448700021021],915.8419761,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
2,3,4,7,129,1,16,1,4,1,4,1,[4.0638920000055805],[4.063900399953127],16,1,129,1,922.8683721,,,,,,,,,922.853498,922.8683721,923.3521957,923.3522609,923.3682608,924.7845631,1,4,924.7851023,924.8006462,925.9987193,925.9987193,926.0158367,926.1149307,930.1794495,1,4,1,[4.0638920000055805],[4.063900399953127],923.3682608,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
3,5,4,9,130,2,16,4,1,5,1,1,[3.4639528000261635],[3.463962000096217],16,2,130,2,930.1951627,,,,,,,,,930.1797143,930.1951627,930.6784548,930.678521,930.6939265,932.1105245,4,1,932.111059,932.1267812,933.3247923,933.3247923,933.3421736,933.4247799,936.8894051,5,1,1,[3.4639528000261635],[3.463962000096217],930.6939265,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
4,8,4,12,131,3,16,7,6,7,6,1,[2.5311675999546424],[2.5311763000208884],16,3,131,3,936.9046379,,,,,,,,,936.8896873,936.9046379,937.3888927,937.3889581,937.4044662,938.8205447,7,6,938.8210766,938.8366247,940.0347373,940.0347373,940.0513716,940.1348543,942.6666539,7,6,1,[2.5311675999546424],[2.5311763000208884],937.4044662,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
5,2,5,7,132,4,16,8,9,8,9,1,[3.930510799982585],[3.930519700050354],16,4,132,4,942.6825466,,,,,,,,,942.6669218,942.6825466,943.1663686,943.1664342,943.1823219,944.5977644,8,9,944.5982975,944.6143399,945.8123802,945.8123802,945.8298393,945.9121902,949.8433742,8,9,1,[3.930510799982585],[3.930519700050354],943.1823219,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
6,3,5,8,133,5,16,2,5,2,5,1,[4.095973799936473],[4.095982800005004],16,5,133,5,949.8591914,,,,,,,,,949.8436653,949.8591914,950.3579913,950.3580689,950.3751966,951.7740917,2,5,951.7746177,951.790539,952.9886262,952.9886262,953.0051261,953.0889438,957.1855686,2,5,1,[4.095973799936473],[4.095982800005004],,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
7,5,5,10,134,6,16,8,1,8,1,1,[5.412082299939357],[5.41209150000941],16,6,134,6,957.2009815,,,,,,,,,957.1858382,957.2009815,957.6854141,957.6854822,957.7008684,959.1171455,8,1,959.117673,959.1332973,960.3477077,960.3477077,960.365047,960.431164,965.8439332,8,1,1,[5.412082299939357],[5.41209150000941],957.7008684,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
8,8,5,13,135,7,16,9,7,9,7,1,[3.7471697001019493],[3.7471781000494957],16,7,135,7,965.8590649,,,,,,,,,965.8442144,965.8590649,966.3430038,966.3430691,966.3591011,967.7743797,9,7,967.77494,967.790995,968.9893785,968.9893785,969.0058768,969.0892116,972.837025,9,7,1,[3.7471697001019493],[3.7471781000494957],966.3591011,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
1,2,4,6,136,0,17,7,5,7,5,1,[3.6804661999922246],[3.6804748999420553],17,0,136,0,972.8521555,,,,,,,,,972.8373046,972.8521555,973.3363926,973.3364579,973.3517773,974.7674409,7,5,974.7679995,974.7839127,975.9824337,975.9824337,975.998946,976.0824346,979.7635342,7,5,1,[3.6804661999922246],[3.6804748999420553],973.3517773,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
2,3,4,7,137,1,17,9,6,6,9,1,[3.7468429000582546],[3.7468534000217915],17,1,137,1,979.7791513,,,,,,,,,979.7637982,979.7791513,980.2624865,980.2625516,980.2787922,981.6948414,9,6,981.6953756,981.7108503,982.9088658,982.9088658,982.9254095,983.0087343,986.7563252,6,9,1,[3.7468429000582546],[3.7468534000217915],980.2787922,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
3,5,4,9,138,2,17,4,6,7,9,1,[4.330260999966413],[4.3302696999162436],17,2,138,2,986.7720553,,,,,,,,,986.7566392,986.7720553,987.2554992,987.2555656,987.2715849,988.68836,4,6,988.6888915,988.7038528,989.9019618,989.9019618,989.9194087,990.0017748,994.3326886,7,9,1,[4.330260999966413],[4.3302696999162436],987.2715849,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
4,8,4,12,139,3,17,3,4,3,4,1,[3.681381299975328],[3.6813903000438586],17,3,139,3,994.3479654,,,,,,,,,994.3329726,994.3479654,994.831735,994.8318001,994.8471398,996.2637006,3,4,996.2642343,996.2797307,997.4777059,997.4777059,997.4952387,997.5775971,1001.259681,3,4,1,[3.681381299975328],[3.6813903000438586],994.8471398,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
5,2,5,7,140,4,17,9,3,9,3,1,[2.730969400028698],[2.730978099978529],17,4,140,4,1001.274104,,,,,,,,,1001.259958,1001.274104,1001.758208,1001.758274,1001.774095,1003.189548,9,3,1003.19008,1003.206205,1004.42043,1004.42043,1004.437562,1004.504076,1007.235706,9,3,1,[2.730969400028698],[2.730978099978529],1001.774095,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
6,3,5,8,141,5,17,2,7,2,1,1,[3.9305106999818236],[3.9305192000465468],17,5,141,5,1007.25169,,,,,,,,,1007.23598,1007.25169,1007.734996,1007.73506,1007.751771,1009.167482,2,7,1009.168017,1009.183441,1010.381569,1010.381569,1010.398991,1010.481644,1014.412844,2,1,1,[3.9305106999818236],[3.9305192000465468],1007.751771,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
7,5,5,10,142,6,17,7,5,7,5,1,[3.6300805000355467],[3.6300886999815702],17,6,142,6,1014.427869,,,,,,,,,1014.413119,1014.427869,1014.912211,1014.912277,1014.927669,1016.343262,7,5,1016.343791,1016.359746,1017.557768,1017.557768,1017.5748,1017.657708,1021.288497,7,5,1,[3.6300805000355467],[3.6300886999815702],1014.927669,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
8,8,5,13,143,7,17,9,5,9,5,1,[2.947638100013137],[2.9476458999561146],17,7,143,7,1021.304037,,,,,,,,,1021.288778,1021.304037,1021.787966,1021.788033,1021.804289,1023.219433,9,5,1023.219963,1023.235541,1024.434349,1024.434349,1024.450962,1024.534576,1027.482857,9,5,1,[2.947638100013137],[2.9476458999561146],1021.804289,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
1,2,4,6,144,0,18,4,9,4,9,1,[2.9806830000597984],[2.9806909000035375],18,0,144,0,1027.498644,,,,,,,,,1027.483125,1027.498644,1027.99827,1027.998343,1028.014072,1029.414297,4,9,1029.414826,1029.429785,1030.6281,1030.6281,1030.6281,1030.728095,1033.709454,4,9,1,[2.9806830000597984],[2.9806909000035375],,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
2,3,4,7,145,1,18,8,8,8,9,1,[3.2315207000356168],[3.23152990010567],18,1,145,1,1033.725028,,,,,,,,,1033.709729,1033.725028,1034.209401,1034.209467,1034.224901,1035.640949,8,8,1035.641486,1035.656667,1036.855327,1036.855327,1036.855327,1036.955234,1040.187467,8,9,1,[3.2315207000356168],[3.23152990010567],1034.224901,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
3,5,4,9,146,2,18,9,2,9,2,1,[4.663897300022654],[4.663908799993806],18,2,146,2,1040.202159,,,,,,,,,1040.187759,1040.202159,1040.686245,1040.68631,1040.701894,1042.118035,9,2,1042.118566,1042.134132,1043.332227,1043.332227,1043.348835,1043.432257,1048.096992,9,2,1,[4.663897300022654],[4.663908799993806],1040.701894,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
4,8,4,12,147,3,18,7,9,7,9,1,[3.280807300005108],[3.2808164000744],18,3,147,3,1048.11164,,,,,,,,,1048.097321,1048.11164,1048.594731,1048.594797,1048.611041,1050.02701,7,9,1050.02754,1050.042589,1051.241008,1051.241008,1051.241008,1051.340985,1054.622494,7,9,1,[3.280807300005108],[3.2808164000744],1048.611041,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
5,2,5,7,148,4,18,8,7,8,9,1,[3.7132946000201628],[3.713302499963902],18,4,148,4,1054.638504,,,,,,,,,1054.622763,1054.638504,1055.121904,1055.12197,1055.137919,1056.55386,8,7,1056.554389,1056.569911,1057.767958,1057.767958,1057.785441,1057.867808,1061.581727,8,9,1,[3.7132946000201628],[3.713302499963902],1055.137919,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
6,3,5,8,149,5,18,6,8,6,7,1,[2.9808751000091434],[2.980882399948314],18,5,149,5,1061.597894,,,,,,,,,1061.581976,1061.597894,1062.081729,1062.081794,1062.097256,1063.513189,6,8,1063.513715,1063.529152,1064.72782,1064.72782,1064.72782,1064.827586,1067.809082,6,7,1,[2.9808751000091434],[2.980882399948314],1062.097256,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
7,5,5,10,150,6,18,2,5,2,5,1,[3.08117979997769],[3.0811882000416517],18,6,150,6,1067.825529,,,,,,,,,1067.809326,1067.825529,1068.30896,1068.309026,1068.324847,1069.740622,2,5,1069.741154,1069.755986,1070.954837,1070.954837,1070.954837,1071.054695,1074.136565,2,5,1,[3.08117979997769],[3.0811882000416517],1068.324847,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
8,8,5,13,151,7,18,9,1,9,1,1,[4.0966331999516115],[4.096641700016335],18,7,151,7,1074.152325,,,,,,,,,1074.136836,1074.152325,1074.635774,1074.635841,1074.651605,1076.067743,9,1,1076.068277,1076.083093,1077.281922,1077.281922,1077.281922,1077.381888,1081.479217,9,1,1,[4.0966331999516115],[4.096641700016335],1074.651605,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
1,2,4,6,152,0,19,5,9,5,7,1,[3.2309451999608427],[3.2309540999121964],19,0,152,0,1081.495184,,,,,,,,,1081.479501,1081.495184,1081.978527,1081.978592,1081.994367,1083.410497,5,9,1083.411027,1083.426502,1084.624648,1084.624648,1084.642056,1084.724513,1087.95615,5,7,1,[3.2309451999608427],[3.2309540999121964],1081.994367,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
2,3,4,7,153,1,19,1,9,1,9,1,[4.112925300025381],[4.112933499971405],19,1,153,1,1087.97207,,,,,,,,,1087.956672,1087.97207,1088.45556,1088.455625,1088.471424,1089.88693,1,9,1089.887496,1089.903078,1091.10153,1091.10153,1091.119447,1091.201357,1095.314949,1,9,1,[4.112925300025381],[4.112933499971405],1088.471424,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
3,5,4,9,154,2,19,2,7,2,7,1,[3.5805773999309167],[3.5805859999964014],19,2,154,2,1095.330572,,,,,,,,,1095.315213,1095.330572,1095.814868,1095.814934,1095.830831,1097.246361,2,7,1097.246892,1097.262029,1098.460905,1098.460905,1098.477996,1098.560722,1102.141986,2,7,1,[3.5805773999309167],[3.5805859999964014],1095.830831,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
4,8,4,12,155,3,19,4,1,4,1,1,[3.663754399982281],[3.6637636999366805],19,3,155,3,1102.157973,,,,,,,,,1102.142268,1102.157973,1102.641312,1102.641379,1102.657466,1104.07264,4,1,1104.073181,1104.089253,1105.287405,1105.287405,1105.287405,1105.387279,1109.051762,4,1,1,[3.663754399982281],[3.6637636999366805],1102.657466,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
5,2,5,7,156,4,19,9,8,9,8,1,[2.9816713000182062],[2.981680399971083],19,4,156,4,1109.0678,,,,,,,,,1109.052046,1109.0678,1109.551269,1109.551334,1109.567109,1110.983241,9,8,1110.983778,1110.999174,1112.197185,1112.197185,1112.214621,1112.297125,1115.279539,9,8,1,[2.9816713000182062],[2.981680399971083],1109.567109,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
6,3,5,8,157,5,19,8,2,8,2,1,[3.099076999933459],[3.0990848999936134],19,5,157,5,1115.295131,,,,,,,,,1115.27983,1115.295131,1115.77853,1115.778595,1115.794371,1117.210471,8,2,1117.211004,1117.226077,1118.424406,1118.424406,1118.424406,1118.524272,1121.624044,8,2,1,[3.099076999933459],[3.0990848999936134],1115.794371,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
7,5,5,10,158,6,19,2,6,2,6,1,[4.879380500060506],[4.879388600005768],19,6,158,6,1121.638433,,,,,,,,,1121.624285,1121.638433,1122.121766,1122.12183,1122.138038,1123.554097,2,6,1123.554629,1123.570181,1124.768084,1124.768084,1124.785689,1124.868017,1129.74811,2,6,1,[4.879380500060506],[4.879388600005768],1122.138038,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
8,8,5,13,159,7,19,8,4,8,4,1,[2.814730399986729],[2.814739399938844],19,7,159,7,1129.763879,,,,,,,,,1129.748391,1129.763879,1130.24732,1130.247386,1130.26317,1131.679358,8,4,1131.679931,1131.695397,1132.893379,1132.893379,1132.910711,1132.993258,1135.808715,8,4,1,[2.814730399986729],[2.814739399938844],1130.26317,,,,,,,,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.80893,1135.824227,1135.824227,1137.123727,space,1.2854389,None,p4,1,2025-11-19_20h23.55.959,untitled,,2025.1.1,60.02364932,2025-11-19 20h24.04.718894 +0530
