reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
40,55,62,81,4,11,t,0.40195570001378655,None,11,4,81,3,185.8853267999948,,185.8764310000115,185.8853267999948,186.88443020000705,186.88443020000705,186.88443020000705,187.30165280000074,t,0.40195570001378655,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
49,60,89,82,5,11,t,0.3822904999833554,None,11,5,82,4,187.3172637000098,,187.30827839998528,187.3172637000098,188.31646299999557,188.31646299999557,188.33316310000373,188.7002710000088,t,0.3822904999833554,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
27,50,21,83,6,11,t,1.1377798000175972,None,11,6,83,2,188.71585340000456,,188.7071314000059,188.71585340000456,189.71525760000804,189.71525760000804,189.71525760000804,190.86441589999595,t,1.1377798000175972,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
49,60,89,84,0,12,t,0.38016199998673983,None,12,0,84,4,190.88040359999286,,190.87092929999926,190.88040359999286,191.8794888999837,191.8794888999837,191.8794888999837,192.26461300000665,t,0.38016199998673983,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
27,50,21,85,1,12,t,0.4715278999938164,None,12,1,85,2,192.27905979999923,,192.27145450000535,192.27905979999923,193.27811829998973,193.27811829998973,193.27811829998973,193.76236960000824,t,0.4715278999938164,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
15,35,13,86,2,12,t,0.28182079998077825,None,12,2,86,1,193.77803099999437,,193.76900719999685,193.77803099999437,194.77699519999442,194.77699519999442,194.7934733000002,195.06046619999688,t,0.28182079998077825,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
67,75,119,87,3,12,t,1.0001355000131298,None,12,3,87,5,195.07627469999716,,195.067387099989,195.07627469999716,196.07613909998327,196.07613909998327,196.07613909998327,197.092132699996,t,1.0001355000131298,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
78,80,162,88,4,12,t,0.7576376000070013,None,12,4,88,6,197.10762689998955,,197.0985384999949,197.10762689998955,198.10672390001127,198.10672390001127,198.10672390001127,198.8735078999889,t,0.7576376000070013,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
40,55,62,89,5,12,t,1.0014657000137959,None,12,5,89,3,198.88889480000944,,198.88032979998388,198.88889480000944,199.88900860000285,199.88900860000285,199.88900860000285,200.90466500000912,t,1.0014657000137959,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
11,30,7,90,6,12,t,1.5381806000077631,None,12,6,90,0,200.92046269998536,,200.91092039999785,200.92046269998536,201.91958339998382,201.91958339998382,201.93654369999422,203.46861849998822,t,1.5381806000077631,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
15,35,13,91,0,13,t,0.6308466999907978,None,13,0,91,1,203.48461519999546,,203.47628159998567,203.48461519999546,204.4838979000051,204.4838979000051,204.4838979000051,205.1185853999923,t,0.6308466999907978,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
49,60,89,92,1,13,t,1.1266367000062019,None,13,1,92,4,205.13303619998624,,205.12493819999509,205.13303619998624,206.13253319999785,206.13253319999785,206.13253319999785,207.26500630000373,t,1.1266367000062019,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
67,75,119,93,2,13,t,1.3305785999982618,None,13,2,93,5,207.28105409999262,,207.27238000000943,207.28105409999262,208.2636763000046,208.2636763000046,208.28054619999602,209.5975832999975,t,1.3305785999982618,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
11,30,7,94,3,13,t,0.3210800999950152,None,13,3,94,0,209.61184540000977,,209.60391679999884,209.61184540000977,210.6117668999941,210.6117668999941,210.6117668999941,210.94454709999263,t,0.3210800999950152,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
40,55,62,95,4,13,t,1.1352768000215292,None,13,4,95,3,210.96062870000605,,210.95155619998695,210.96062870000605,211.96001809998415,211.96001809998415,211.96001809998415,213.10962599999039,t,1.1352768000215292,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
78,80,162,96,5,13,t,0.18184710000059567,None,13,5,96,6,213.12512939999579,,213.1160619999864,213.12512939999579,214.12453199998708,214.12453199998708,214.12453199998708,214.30955380000523,t,0.18184710000059567,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
27,50,21,97,6,13,t,1.3231651999813039,None,13,6,97,2,214.33908479998354,,214.31663439999102,214.33908479998354,215.3233395999996,215.3233395999996,215.3400401000108,216.65571819999604,t,1.3231651999813039,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
49,60,89,98,0,14,t,0.8312101000046823,None,14,0,98,4,216.67164919999777,,216.66202739998698,216.67164919999777,217.67102909999085,217.67102909999085,217.67102909999085,218.50480190000962,t,0.8312101000046823,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
67,75,119,99,1,14,t,0.4875877999875229,None,14,1,99,5,218.51968950001174,,218.5120559000061,218.51968950001174,219.51981649998925,219.51981649998925,219.51981649998925,220.0198385999829,t,0.4875877999875229,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
15,35,13,100,2,14,t,1.3106755000189878,None,14,2,100,1,220.03494109999156,,220.02621579999686,220.03494109999156,221.0344410999969,221.0344410999969,221.0344410999969,222.35071870000684,t,1.3106755000189878,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
11,30,7,101,3,14,l,0.8982030999904964,None,14,3,101,0,222.36598199998843,,222.35759100000723,222.36598199998843,223.36542439999175,223.36542439999175,223.36542439999175,224.2662916999834,l,0.8982030999904964,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
27,50,21,102,4,14,t,0.5629467999970075,None,14,4,102,2,224.2807547999837,,224.27270810000482,224.2807547999837,225.28019719998701,225.28019719998701,225.28019719998701,225.8477292000025,t,0.5629467999970075,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
78,80,162,103,5,14,t,1.0674635999894235,None,14,5,103,6,225.86267110001063,,225.8546847999969,225.86267110001063,226.86195250001037,226.86195250001037,226.86195250001037,227.94486590000452,t,1.0674635999894235,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
40,55,62,104,6,14,t,1.2580349000054412,None,14,6,104,3,227.96048529999098,,227.95132359999116,227.96048529999098,228.95989100000588,228.95989100000588,228.95989100000588,230.2259167000011,t,1.2580349000054412,None,p2,001,2025-11-02_19h18.57.375,delay discounting task,,2025.1.1,60.04613945537154,2025-11-02 19h19.07.076360 +0530,
