delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon.stopped,polygon_2.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,responses.started,text.started,textbox.started,button.started,responses.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.4,1000,exp,41,5,3,space,2.9476814,None,400,1,[3.3329058999661356],[3.3329156999243423],3,5,41,10,280.0095999,,279.9944554,280.0095999,281.0252416,281.0090242,281.0090242,283.9733877,space,2.9476814,None,283.9744691,284.3887684,284.7206644,284.6875087,284.6882392,284.7206644,284.7206644,284.7206644,288.054014,400,1,[3.3329058999661356],[3.3329156999243423],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,42,6,3,space,0.6238316,None,100,1,[2.4825339999515563],[2.4825500999577343],3,6,42,5,288.068533,,288.0543795,288.068533,289.0841006,289.0670776,289.0670776,289.7003535,space,0.6238316,None,289.7014323,290.4162292,290.7477203,290.716437,290.7171135,290.7477203,290.7477203,290.7477203,293.2308428,400,1,[2.4825339999515563],[2.4825500999577343],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,43,7,3,space,1.0512254,None,100,1,[5.901010299916379],[5.90103209996596],3,7,43,6,293.246557,,293.231334,293.246557,294.2459816,294.2459816,294.2459816,295.3122392,space,1.0512254,None,295.313303,295.4281075,295.759788,295.7261507,295.7268336,295.759788,295.759788,295.759788,301.6626559,400,1,[5.901010299916379],[5.90103209996596],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,400,unexp,44,8,3,space,0.4519257,None,100,1,[2.948625999968499],[2.9486423999769613],3,8,44,1,301.6774079,,301.6631602,301.6774079,302.6874805,302.6709868,302.6709868,303.1375243,space,0.4519257,None,303.1385839,303.5366242,303.8679219,303.840042,303.840737,303.8679219,303.8679219,303.8679219,306.8171415,100,1,[2.948625999968499],[2.9486423999769613],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,400,unexp,45,9,3,space,0.6487535,None,100,1,[2.9313784000696614],[2.931394800078124],3,9,45,2,306.8337364,,306.8176171,306.8337364,307.8489626,307.8318782,307.8318782,308.4832068,space,0.6487535,None,308.4842431,309.198097,309.5291637,309.4936351,309.4946394,309.5291637,309.5291637,309.5291637,312.4611375,400,1,[2.9313784000696614],[2.931394800078124],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,46,10,3,space,0.713757,None,100,1,[3.0317396000027657],[3.0317554998910055],3,10,46,7,312.4775818,,312.4616364,312.4775818,313.4768844,313.4768844,313.4768844,314.1942505,space,0.713757,None,314.1953195,314.6088729,314.9405368,314.9094645,314.9101441,314.9405368,314.9405368,314.9405368,317.9728601,100,1,[3.0317396000027657],[3.0317554998910055],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,47,11,3,space,1.1469101,None,100,1,[4.563954100012779],[4.563970900024287],3,11,47,4,317.9892574,,317.9733368,317.9892574,319.004674,318.9875413,318.9875413,320.1382753,space,1.1469101,None,320.1393421,320.5532987,320.8847573,320.8499439,320.8506271,320.8847573,320.8847573,320.8847573,325.449322,100,1,[4.563954100012779],[4.563970900024287],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,48,0,4,space,1.002684,None,100,1,[2.2161725000478327],[2.216188400052488],4,0,48,11,325.4651225,,325.4497948,325.4651225,326.4642108,326.4642108,326.4642108,327.4806876,space,1.002684,None,327.4817734,328.1954378,328.5274067,328.4996831,328.5003743,328.5274067,328.5274067,328.5274067,330.7441882,700,1,[2.2161725000478327],[2.216188400052488],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,49,1,4,space,1.0908494,None,100,1,[2.866338999941945],[2.866355699952692],4,1,49,6,330.7595757,,330.7446605,330.7595757,331.7589163,331.7589163,331.7589163,332.8581773,space,1.0908494,None,332.8593146,332.9575194,333.2894013,333.2588716,333.2595657,333.2894013,333.2894013,333.2894013,336.156335,100,1,[2.866338999941945],[2.866355699952692],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,400,unexp,50,2,4,space,0.5118605,None,100,1,[3.2982375998981297],[3.298255299916491],4,2,50,2,336.1709133,,336.1567978,336.1709133,337.1705414,337.1705414,337.1705414,337.6865214,space,0.5118605,None,337.6875672,338.4016296,338.7340812,338.6979585,338.6987415,338.7340812,338.7340812,338.7340812,342.0329187,700,1,[3.2982375998981297],[3.298255299916491],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,51,3,4,space,0.5173702,None,100,1,[2.4490121999988332],[2.4490290000103414],4,3,51,10,342.0489659,,342.0333824,342.0489659,343.0641051,343.0476252,343.0476252,343.5809345,space,0.5173702,None,343.5820017,343.9803747,344.3116602,344.2760702,344.2768298,344.3116602,344.3116602,344.3116602,346.7612632,400,1,[2.4490121999988332],[2.4490290000103414],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,52,4,4,space,0.8651565,None,100,1,[1.9494705999968573],[1.9494862999999896],4,4,52,3,346.7771213,,346.761723,346.7771213,347.7764823,347.7764823,347.7764823,348.6426878,space,0.8651565,None,348.6437581,348.7420904,349.0738494,349.0429481,349.0436266,349.0738494,349.0738494,349.0738494,351.023943,100,1,[1.9494705999968573],[1.9494862999999896],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,400,unexp,53,5,4,space,0.5713676,None,400,1,[3.480210200068541],[3.4802264999598265],4,5,53,0,351.0400646,,351.0244296,351.0400646,352.0551823,352.0381916,352.0381916,352.6222301,space,0.5713676,None,352.6232928,352.7217435,353.053266,353.0242103,353.0249094,353.053266,353.053266,353.053266,356.5340758,400,1,[3.480210200068541],[3.4802264999598265],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,54,6,4,space,0.3619938,None,400,1,[2.182490900042467],[2.182506400044076],4,6,54,8,356.5508416,,356.5345456,356.5508416,357.5502129,357.533592,357.533592,357.9002224,space,0.3619938,None,357.9012834,358.6158936,358.9474201,358.9123954,358.9130884,358.9474201,358.9474201,358.9474201,361.130493,700,1,[2.182490900042467],[2.182506400044076],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,55,7,4,space,0.5646399,None,400,1,[2.2150741999503225],[2.215090399957262],4,7,55,9,361.1467021,,361.1309547,361.1467021,362.1629063,362.1453471,362.1453471,362.7140528,space,0.5646399,None,362.7153094,362.828406,363.1599833,363.12775,363.128432,363.1599833,363.1599833,363.1599833,365.3756377,400,1,[2.2150741999503225],[2.215090399957262],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,56,8,4,space,0.9180308,None,100,1,[2.0667806999990717],[2.0667974000098184],4,8,56,5,365.3920534,,365.3761249,365.3920534,366.3907271,366.3907271,366.3907271,367.324232,space,0.9180308,None,367.3252961,368.0396373,368.3711241,368.3397926,368.3404658,368.3711241,368.3711241,368.3711241,370.4385488,700,1,[2.0667806999990717],[2.0667974000098184],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,57,9,4,space,0.7637,None,100,1,[3.1982536000432447],[3.1982701000524685],4,9,57,7,370.4538537,,370.4390122,370.4538537,371.4694369,371.4528657,371.4528657,372.2200086,space,0.7637,None,372.2210833,372.6353612,372.9669697,372.9367067,372.9373854,372.9669697,372.9669697,372.9669697,376.165877,400,1,[3.1982536000432447],[3.1982701000524685],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,400,unexp,58,10,4,space,0.7814425,None,100,1,[2.100528600043617],[2.1005392000079155],4,10,58,1,376.1811044,,376.1663455,376.1811044,377.1808132,377.1808132,377.1808132,377.9637522,space,0.7814425,None,377.9648022,378.3788922,378.7112954,378.6754771,378.6762542,378.7112954,378.7112954,378.7112954,380.8122748,400,1,[2.100528600043617],[2.1005392000079155],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,59,11,4,space,0.485988,None,100,1,[2.0347769999643788],[2.0347872999263927],4,11,59,4,380.8272773,,380.8126159,380.8272773,381.8428201,381.8258196,381.8258196,382.3260898,space,0.485988,None,382.3271599,382.7256219,383.056569,383.0255053,383.0261925,383.056569,383.056569,383.056569,385.0917911,400,1,[2.0347769999643788],[2.0347872999263927],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,60,0,5,space,0.4613265,None,400,1,[2.0823231000686064],[2.082338700070977],5,0,60,7,385.1064306,,385.0921455,385.1064306,386.1220588,386.1056287,386.1056287,386.5723289,space,0.4613265,None,386.573391,386.9872396,387.3190987,387.2845409,387.2852339,387.3190987,387.3190987,387.3190987,389.4020209,100,1,[2.0823231000686064],[2.082338700070977],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,61,1,5,space,0.7322473,None,100,1,[1.8835820999229327],[1.883598699932918],5,1,61,10,389.4184591,,389.4024887,389.4184591,390.4174776,390.4174776,390.4174776,391.1505877,space,0.7322473,None,391.1516375,391.5659729,391.8982452,391.8693091,391.8699746,391.8982452,391.8982452,391.8982452,393.7824169,100,1,[1.8835820999229327],[1.883598699932918],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,62,2,5,space,1.6456215,None,100,1,[2.1836041000206023],[2.183614599984139],5,2,62,3,393.797431,,393.7828961,393.797431,394.7963426,394.7963426,394.7963426,396.4462792,space,1.6456215,None,396.4473478,396.5619075,396.8930104,396.8645011,396.8651821,396.8930104,396.8930104,396.8930104,399.0770649,100,1,[2.1836041000206023],[2.183614599984139],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,400,unexp,63,3,5,space,0.6511936,None,400,1,[2.1486361999996006],[2.1486516000004485],5,3,63,2,399.0922892,,399.0774539,399.0922892,400.107804,400.0915162,400.0915162,400.7578736,space,0.6511936,None,400.7589215,401.4731456,401.8049518,401.7676171,401.7683072,401.8049518,401.8049518,401.8049518,403.9541673,400,1,[2.1486361999996006],[2.1486516000004485],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,400,unexp,64,4,5,space,0.8355856,None,100,1,[3.7641495000571012],[3.7641657000640407],5,4,64,1,403.9706636,,403.9546467,403.9706636,404.969768,404.969768,404.969768,405.8198634,space,0.8355856,None,405.8209446,406.2352905,406.5671551,406.5397369,406.5404099,406.5671551,406.5671551,406.5671551,410.3319088,100,1,[3.7641495000571012],[3.7641657000640407],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,65,5,5,space,1.1699142,None,100,1,[6.078623399953358],[6.078640099964105],5,5,65,5,410.3478571,,410.3323851,410.3478571,411.3631452,411.3464545,411.3464545,412.529584,space,1.1699142,None,412.5307173,413.244812,413.5769773,413.5440052,413.5446812,413.5769773,413.5769773,413.5769773,419.6561892,400,1,[6.078623399953358],[6.078640099964105],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,66,6,5,space,0.6797269,None,100,1,[2.498427400016226],[2.4984434000216424],5,6,66,4,419.6716441,,419.6566597,419.6716441,420.6714282,420.6714282,420.6714282,421.3548273,space,0.6797269,None,421.3558962,421.7697737,422.1015141,422.0703262,422.0710037,422.1015141,422.1015141,422.1015141,424.6005263,400,1,[2.498427400016226],[2.4984434000216424],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,67,7,5,space,0.4241647,None,400,1,[3.133426500018686],[3.1334364999784157],5,7,67,8,424.6172693,,424.6010081,424.6172693,425.6160878,425.6160878,425.6160878,426.0496069,space,0.4241647,None,426.0506685,426.7653049,427.0968864,427.0638964,427.0645775,427.0968864,427.0968864,427.0968864,430.2307581,400,1,[3.133426500018686],[3.1334364999784157],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,400,unexp,68,8,5,space,0.4819281,None,400,1,[2.266074000042863],[2.2660904000513256],5,8,68,0,430.2448851,,430.2310953,430.2448851,431.2609534,431.2440818,431.2440818,431.7276486,space,0.4819281,None,431.728708,431.8439634,432.1747449,432.1451668,432.1459451,432.1747449,432.1747449,432.1747449,434.4414246,100,1,[2.266074000042863],[2.2660904000513256],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,69,9,5,space,0.8550554,None,400,1,[2.79872439999599],[2.7987412000074983],5,9,69,9,434.4577548,,434.4418826,434.4577548,435.4730892,435.4563773,435.4563773,436.3227886,space,0.8550554,None,436.3238726,436.4223555,436.7540429,436.7239749,436.7246675,436.7540429,436.7540429,436.7540429,439.5533739,400,1,[2.79872439999599],[2.7987412000074983],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,70,10,5,space,0.6769312,None,100,1,[9.67652870004531],[9.676538400002755],5,10,70,6,439.5692686,,439.5538418,439.5692686,440.568283,440.568283,440.568283,441.2511804,space,0.6769312,None,441.252257,441.3511746,441.6822546,441.6532682,441.6539189,441.6822546,441.6822546,441.6822546,451.3592361,100,1,[9.67652870004531],[9.676538400002755],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,71,11,5,space,0.4447047,None,100,1,[1.6821918999776244],[1.682207899983041],5,11,71,11,451.3742128,,451.3596651,451.3742128,452.3895977,452.3733448,452.3733448,452.8235119,space,0.4447047,None,452.8245891,453.5381851,453.8702914,453.8331026,453.8338066,453.8702914,453.8702914,453.8702914,455.5530947,700,1,[1.6821918999776244],[1.682207899983041],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,400,unexp,72,0,6,space,0.953514,None,400,1,[8.908665499999188],[8.908681700006127],6,0,72,0,455.5694579,,455.5535624,455.5694579,456.5685701,456.5526133,456.5526133,457.5190204,space,0.953514,None,457.5200647,457.6181752,457.9495187,457.9196625,457.9202973,457.9495187,457.9495187,457.9495187,466.8587611,100,1,[8.908665499999188],[8.908681700006127],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,400,unexp,73,1,6,space,0.6097922,None,400,1,[2.9660349999321625],[2.966045600012876],6,1,73,1,466.8749915,,466.8592143,466.8749915,467.8744574,467.8744574,467.8744574,468.490794,space,0.6097922,None,468.4918571,468.8904558,469.2220284,469.1927938,469.1934713,469.2220284,469.2220284,469.2220284,472.1885119,100,1,[2.9660349999321625],[2.966045600012876],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,74,2,6,space,1.4925185,None,400,1,[7.643979400047101],[7.643996199942194],6,2,74,6,472.2036168,,472.1888568,472.2036168,473.2191382,473.2025091,473.2025091,474.701182,space,1.4925185,None,474.7022723,474.8009042,475.1328416,475.1026896,475.1033704,475.1328416,475.1328416,475.1328416,482.777457,400,1,[7.643979400047101],[7.643996199942194],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,75,3,6,space,0.4827973,None,400,1,[2.3494507999857888],[2.349466299987398],6,3,75,3,482.7933984,,482.7779231,482.7933984,483.8088318,483.7923857,483.7923857,484.2760037,space,0.4827973,None,484.2770735,484.3752454,484.7062698,484.6703274,484.6712341,484.7062698,484.7062698,484.7062698,487.0563096,100,1,[2.3494507999857888],[2.349466299987398],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,76,4,6,space,0.3250064,None,100,1,[5.696065100026317],[5.696081400034018],6,4,76,11,487.0725633,,487.0567737,487.0725633,488.0874146,488.0711628,488.0711628,488.4047509,space,0.3250064,None,488.4058111,489.120526,489.4518104,489.4166059,489.4173336,489.4518104,489.4518104,489.4518104,495.1485441,100,1,[5.696065100026317],[5.696081400034018],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,77,5,6,space,0.4826684,None,400,1,[2.099270400009118],[2.099287200020626],6,5,77,10,495.1644899,,495.1490113,495.1644899,496.1631955,496.1631955,496.1631955,496.6487881,space,0.4826684,None,496.6498553,497.0622667,497.3943126,497.3642904,497.3649903,497.3943126,497.3943126,497.3943126,499.4941983,400,1,[2.099270400009118],[2.099287200020626],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,400,unexp,78,6,6,space,0.8052205,None,100,1,[3.1310287000378594],[3.13104809995275],6,6,78,2,499.5098675,,499.4946896,499.5098675,500.5085432,500.5085432,500.5085432,501.3253369,space,0.8052205,None,501.3263956,502.0403628,502.372633,502.3383078,502.3389964,502.372633,502.372633,502.372633,505.5042568,400,1,[3.1310287000378594],[3.13104809995275],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,79,7,6,space,0.553841,None,400,1,[2.2649898000527173],[2.265006300061941],6,7,79,8,505.5209065,,505.5047257,505.5209065,506.5363135,506.5196077,506.5196077,507.0868911,space,0.553841,None,507.0880002,507.8020726,508.1337136,508.0969421,508.0976321,508.1337136,508.1337136,508.1337136,510.399301,400,1,[2.2649898000527173],[2.265006300061941],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,80,8,6,space,0.469282,None,100,1,[2.2653043000027537],[2.265320200007409],6,8,80,4,510.4153775,,510.3997723,510.4153775,511.4151882,511.4151882,511.4151882,511.8982486,space,0.469282,None,511.8993243,512.2973951,512.6293001,512.5977156,512.5984293,512.6293001,512.6293001,512.6293001,514.8951914,100,1,[2.2653043000027537],[2.265320200007409],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,81,9,6,space,0.4785606,None,100,1,[2.9481848999857903],[2.9481945000588894],6,9,81,9,514.9117553,,514.8956785,514.9117553,515.9269522,515.9103772,515.9103772,516.3945831,space,0.4785606,None,516.3956602,516.509643,516.8418843,516.8127066,516.8133786,516.8418843,516.8418843,516.8418843,519.7905165,100,1,[2.9481848999857903],[2.9481945000588894],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,82,10,6,space,0.5652168,None,100,1,[2.3328024999937043],[2.3328196000074968],6,10,82,7,519.806221,,519.7908657,519.806221,520.805474,520.805474,520.805474,521.3738323,space,0.5652168,None,521.3748938,521.7879248,522.1198989,522.0913221,522.0920166,522.1198989,522.1198989,522.1198989,524.4532941,700,1,[2.3328024999937043],[2.3328196000074968],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,83,11,6,space,0.8342095,None,100,1,[4.13057649997063],[4.130592499976046],6,11,83,5,524.4681172,,524.4537579,524.4681172,525.467918,525.467918,525.467918,526.3174412,space,0.8342095,None,526.3185102,527.033088,527.3642752,527.329347,527.3300356,527.3642752,527.3642752,527.3642752,531.4954662,400,1,[4.13057649997063],[4.130592499976046],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,84,0,7,space,0.3229965,None,100,1,[2.831968600046821],[2.831985200056806],7,0,84,9,531.5114834,,531.495934,531.5114834,532.5272261,532.5106148,532.5106148,532.8446703,space,0.3229965,None,532.8457349,532.9438631,533.2753774,533.2417559,533.2424405,533.2753774,533.2753774,533.2753774,536.1079381,100,1,[2.831968600046821],[2.831985200056806],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,85,1,7,space,0.356762,None,400,1,[2.098723700037226],[2.0987417000578716],7,1,85,4,536.123716,,536.1083972,536.123716,537.1224457,537.1224457,537.1224457,537.4899379,space,0.356762,None,537.4910045,537.9056389,538.2373557,538.2078685,538.208545,538.2373557,538.2373557,538.2373557,540.3367331,100,1,[2.098723700037226],[2.0987417000578716],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,1000,exp,86,2,7,space,0.4345418,None,100,1,[2.164983300026506],[2.1649986000265926],7,2,86,6,540.353422,,540.3372299,540.353422,541.3686056,541.3519309,541.3519309,541.8024208,space,0.4345418,None,541.8034998,541.9179192,542.2501628,542.2205254,542.2212256,542.2501628,542.2501628,542.2501628,544.4157216,400,1,[2.164983300026506],[2.1649986000265926],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,87,3,7,space,0.6207133,None,100,1,[1.8662580999080092],[1.8662744999164715],7,3,87,10,544.4324682,,544.4162319,544.4324682,545.448212,545.4146493,545.4146493,546.0479802,space,0.6207133,None,546.0490596,546.4631449,546.7953213,546.7640119,546.7646868,546.7953213,546.7953213,546.7953213,548.6621903,700,1,[1.8662580999080092],[1.8662744999164715],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.1,400,unexp,88,4,7,space,0.2840171,None,100,1,[3.5142284999601543],[3.514244099962525],7,4,88,0,548.6779707,,548.6626687,548.6779707,549.6942962,549.6771247,549.6771247,549.9774067,space,0.2840171,None,549.9784508,550.0767404,550.408305,550.378038,550.3787117,550.408305,550.408305,550.408305,553.9231148,100,1,[3.5142284999601543],[3.514244099962525],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,400,unexp,89,5,7,space,0.4498996,None,400,1,[2.696944299968891],[2.6969605999765918],7,5,89,2,553.9397986,,553.9236196,553.9397986,554.95565,554.9387059,554.9387059,555.389394,space,0.4498996,None,555.3904488,556.1041576,556.4367236,556.4028525,556.4035431,556.4367236,556.4367236,556.4367236,559.1342746,400,1,[2.696944299968891],[2.6969605999765918],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,1000,exp,90,6,7,space,0.6766704,None,400,1,[2.4661324999760836],[2.4661484999815],7,6,90,7,559.1506306,,559.1347415,559.1506306,560.1503758,560.1503758,560.1503758,560.8333239,space,0.6766704,None,560.8344003,561.2324684,561.5639316,561.534369,561.5350626,561.5639316,561.5639316,561.5639316,564.0306622,400,1,[2.4661324999760836],[2.4661484999815],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.4,400,unexp,91,7,7,space,0.6319748,None,100,1,[2.9148369999602437],[2.9148478999268264],7,7,91,1,564.045804,,564.031123,564.045804,565.0455667,565.0455667,565.0455667,565.6784023,space,0.6319748,None,565.6795299,566.0778188,566.4099859,566.3789541,566.3796306,566.4099859,566.4099859,566.4099859,569.3252633,400,1,[2.9148369999602437],[2.9148478999268264],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,92,8,7,space,0.334575,None,400,1,[2.0816094999900088],[2.0816256999969482],7,8,92,8,569.3408393,,569.3256272,569.3408393,570.3400273,570.3400273,570.3400273,570.6905429,space,0.334575,None,570.6916095,571.4051911,571.737591,571.7022545,571.7029452,571.737591,571.737591,571.737591,573.8198152,700,1,[2.0816094999900088],[2.0816256999969482],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
0.7,1000,exp,93,9,7,space,0.9291966,None,400,1,[4.71349100000225],[4.713507600012235],7,9,93,5,573.8369255,,573.8203518,573.8369255,574.8519227,574.8189252,574.8189252,575.7525134,space,0.9291966,None,575.7535765,576.4673843,576.7989262,576.7667962,576.7674879,576.7989262,576.7989262,576.7989262,581.5130028,100,1,[4.71349100000225],[4.713507600012235],participant 1,1,2025-11-11_12h36.49.344,intentional binding task,,2025.1.1,59.68934085,2025-11-11 12h37.13.436886 +0530
