trial,lag,T1_pos,T2_pos,thisN,thisTrialN,thisRepN,T1_target,T2_target,textbox1.text,textbox2.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instruction.started,key_resp1.started,instructions.stopped,key_resp1.keys,key_resp1.rt,key_resp1.duration,trial.started,fixation.started,trial.stopped,rsvp.started,stream_text.started,rsvp.stopped,trials.T1_target,trials.T2_target,response.started,text.started,textbox1.started,textbox2.started,text.stopped,button.started,response.stopped,trials.textbox1.text,trials.textbox2.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,fixation.stopped,thank_you.started,text_2.started,key_resp.started,thank_you.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
7,5,5,10,110,6,13,1,1,1,1,1,[3.5801500999368727],[3.5801658999407664],13,6,110,6,770.3546369,,,,,,,,,770.3400084,770.3546369,770.8389511,770.839069,770.8542289,772.2705428,1,1,772.2714897,772.2859063,773.4998796,773.4998796,773.5332205,773.6000571,777.1813313,1,1,1,[3.5801500999368727],[3.5801658999407664],770.8542289,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,111,7,13,5,3,5,3,1,[3.664923600037582],[3.664943899959326],13,7,111,7,777.1974384,,,,,,,,,777.1818614,777.1974384,777.6817488,777.6818655,777.6983999,779.1133006,5,3,779.1142866,779.1289567,780.3433285,780.3433285,780.3433285,780.4434192,784.1094276,5,3,1,[3.664923600037582],[3.664943899959326],777.6983999,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,112,0,14,4,6,4,6,1,[5.328797900001518],[5.328810499981046],14,0,112,0,784.1247783,,,,,,,,,784.1099148,784.1247783,784.6243006,784.6244204,784.640768,786.0397738,4,6,786.0406534,786.0559854,787.2697751,787.2697751,787.3029504,787.3694099,792.6990841,4,6,1,[5.328797900001518],[5.328810499981046],,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,113,1,14,7,7,7,8,1,[4.0801191999344155],[4.080130900023505],14,1,113,1,792.7157677,,,,,,,,,792.6994797,792.7157677,793.199283,793.1993883,793.21488,794.6316408,7,7,794.6326175,794.6475496,795.8615036,795.8615036,795.8943894,795.961245,800.0422336,7,8,1,[4.0801191999344155],[4.080130900023505],793.21488,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,114,2,14,5,3,5,3,1,[3.331705000018701],[3.331715999986045],14,2,114,2,800.0583602,,,,,,,,,800.0426152,800.0583602,800.542003,800.5420997,800.5577333,801.9741465,5,3,801.9749341,801.9900874,803.2041437,803.2041437,803.2371226,803.3039712,806.6365536,5,3,1,[3.331705000018701],[3.331715999986045],800.5577333,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,115,3,14,1,7,1,7,1,[3.7308333000401035],[3.730851999949664],14,3,115,3,806.6518401,,,,,,,,,806.6369543,806.6518401,807.1356036,807.1357034,807.1515281,808.5675602,1,7,808.5683698,808.5833655,809.7975981,809.7975981,809.8307546,809.8969475,813.6288582,1,7,1,[3.7308333000401035],[3.730851999949664],807.1515281,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,116,4,14,1,3,7,1,1,[3.9307124000042677],[3.930724700097926],14,4,116,4,813.6447235,,,,,,,,,813.6292332,813.6447235,814.1281475,814.1282488,814.1441222,815.5602017,1,3,815.5609838,815.5756769,816.7904358,816.7904358,816.7904358,816.8906643,820.8222802,7,1,1,[3.9307124000042677],[3.930724700097926],814.1441222,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,117,5,14,6,5,5,9,1,[3.0309694999596104],[3.030982100055553],14,5,117,5,820.8375841,,,,,,,,,820.8226927,820.8375841,821.3215022,821.3216033,821.3374792,822.7534899,6,5,822.7543424,822.7696259,823.983204,823.983204,824.0019015,824.1000361,827.1319135,5,9,1,[3.0309694999596104],[3.030982100055553],821.3374792,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,118,6,14,7,8,7,8,1,[4.696085499948822],[4.696100399945863],14,6,118,6,827.1485266,,,,,,,,,827.132294,827.1485266,827.6318287,827.6319322,827.6477212,829.0641491,7,8,829.0649336,829.0792366,830.293706,830.293706,830.3272661,830.3938968,835.090934,7,8,1,[4.696085499948822],[4.696100399945863],827.6477212,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,119,7,14,3,7,3,2,1,[2.8494630000786856],[2.84947540005669],14,7,119,7,835.1073327,,,,,,,,,835.0913558,835.1073327,835.5906331,835.5907401,835.6068327,837.0222256,3,7,837.0230154,837.0379837,838.2523683,838.2523683,838.2523683,838.3692749,841.2196558,3,2,1,[2.8494630000786856],[2.84947540005669],835.6068327,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,120,0,15,2,2,2,6,1,[3.19831859995611],[3.1983289000345394],15,0,120,0,841.2337791,,,,,,,,,841.2200434,841.2337791,841.7174052,841.7175071,841.7330179,843.1503165,2,2,843.151126,843.1653156,844.3797396,844.3797396,844.4130701,844.4795771,847.6788154,2,6,1,[3.19831859995611],[3.1983289000345394],841.7330179,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,121,1,15,7,3,3,2,1,[3.8969330000691116],[3.896946300053969],15,1,121,1,847.693578,,,,,,,,,847.6791889,847.693578,848.1778679,848.1779642,848.193589,849.610116,7,3,849.6109348,849.6252366,850.8400181,850.8400181,850.8734246,850.9400141,854.8378984,3,2,1,[3.8969330000691116],[3.896946300053969],848.193589,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,122,2,15,2,9,2,9,1,[4.76280340005178],[4.762817500042729],15,2,122,2,854.8547861,,,,,,,,,854.8382991,854.8547861,855.3537196,855.3538368,855.3699504,856.7698006,2,9,856.7706206,856.7858,857.9997223,857.9997223,858.0328443,858.099298,862.8630651,2,9,1,[4.76280340005178],[4.762817500042729],,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,123,3,15,7,1,7,1,1,[3.0994169000769034],[3.099430000060238],15,3,123,3,862.8793832,,,,,,,,,862.8634555,862.8793832,863.3631782,863.3632843,863.3788423,864.7949658,7,1,864.7959119,864.8106714,866.0250928,866.0250928,866.0583761,866.1246069,869.2249508,7,1,1,[3.0994169000769034],[3.099430000060238],863.3788423,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,124,4,15,9,3,9,7,1,[2.7980619999580085],[2.79807419993449],15,4,124,4,869.2400553,,,,,,,,,869.2253615,869.2400553,869.7237225,869.7238452,869.7389058,871.1552951,9,3,871.1560876,871.1710583,872.3856585,872.3856585,872.4187307,872.4853243,875.284321,9,7,1,[2.7980619999580085],[2.79807419993449],869.7389058,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,125,5,15,4,7,4,7,1,[3.2472230000421405],[3.247234500013292],15,5,125,5,875.3001482,,,,,,,,,875.2847356,875.3001482,875.7841283,875.784232,875.7997,877.2160251,4,7,877.2167982,877.2317602,878.4461075,878.4461075,878.4794309,878.5458587,881.7940198,4,7,1,[3.2472230000421405],[3.247234500013292],875.7997,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,126,6,15,2,6,2,6,1,[2.7315369000425562],[2.731547600007616],15,6,126,6,881.8108446,,,,,,,,,881.7944036,881.8108446,882.2948229,882.2949345,882.3102835,883.7261592,2,6,883.7269966,883.742041,884.9559413,884.9559413,884.9559413,885.0560996,887.788563,2,6,1,[2.7315369000425562],[2.731547600007616],882.3102835,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,127,7,15,9,5,9,5,1,[3.8302488999906927],[3.830261699971743],15,7,127,7,887.8041767,,,,,,,,,887.7889495,887.8041767,888.2884113,888.2885047,888.3039192,889.7196564,9,5,889.7204542,889.7359126,890.9501769,890.9501769,890.9833225,891.0666725,894.8978844,9,5,1,[3.8302488999906927],[3.830261699971743],888.3039192,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,128,0,16,3,9,3,9,1,[3.1472646000329405],[3.1472780000185594],16,0,128,0,894.9145002,,,,,,,,,894.8982811,894.9145002,895.3978637,895.3979722,895.4141538,896.8297995,3,9,896.8305956,896.8455734,898.0599637,898.0599637,898.0930069,898.1598168,901.3080528,3,9,1,[3.1472646000329405],[3.1472780000185594],895.4141538,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,129,1,16,7,4,7,4,1,[4.829234299948439],[4.829255499993451],16,1,129,1,901.3246018,,,,,,,,,901.3084399,901.3246018,901.8083833,901.8084801,901.8241927,903.2404198,7,4,903.2412468,903.2561903,904.4699613,904.4699613,904.4699613,904.5701186,909.4005836,7,4,1,[4.829234299948439],[4.829255499993451],901.8241927,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,130,2,16,2,7,2,7,1,[3.84668319998309],[3.846694099949673],16,2,130,2,909.4166945,,,,,,,,,909.4011033,909.4166945,909.9006153,909.900739,909.9167057,911.3323453,2,7,911.3332871,911.3480352,912.562228,912.562228,912.5954818,912.662178,916.5098009,2,7,1,[3.84668319998309],[3.846694099949673],909.9167057,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,131,3,16,5,5,5,5,1,[3.580487599945627],[3.580503399949521],16,3,131,3,916.5259734,,,,,,,,,916.5102032,916.5259734,917.0101863,917.010322,917.0257498,918.442702,5,5,918.4436489,918.4576814,919.671934,919.671934,919.705112,919.7717472,923.3534507,5,5,1,[3.580487599945627],[3.580503399949521],917.0257498,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,132,4,16,1,7,1,9,1,[3.5969864999642596],[3.597003799979575],16,4,132,4,923.3690849,,,,,,,,,923.3539665,923.3690849,923.8542456,923.8543637,923.8691763,925.2851897,1,7,925.2861322,925.3010455,926.5150825,926.5150825,926.5488581,926.6150817,930.2132908,1,9,1,[3.5969864999642596],[3.597003799979575],923.8691763,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,133,5,16,9,5,,9,1,[0.8998391999630257],[0.8998501999303699],16,5,133,5,930.2289709,,,,,,,,,930.2137895,930.2289709,930.7136188,930.7137349,930.7287919,932.1451733,9,5,932.146121,932.1606587,933.3749622,933.3749622,933.4081644,933.4747978,934.3755942,,9,1,[0.8998391999630257],[0.8998501999303699],930.7287919,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,134,6,16,8,6,6,5,1,[3.3972798999166116],[3.397297899937257],16,6,134,6,934.3913402,,,,,,,,,934.3759732,934.3913402,934.875915,934.8760338,934.8909322,936.3070762,8,6,936.308026,936.3229715,937.5371385,937.5371385,937.5706655,937.6370581,941.0355652,6,5,1,[3.3972798999166116],[3.397297899937257],934.8909322,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,135,7,16,7,6,7,6,1,[2.630718700005673],[2.630729499971494],16,7,135,7,941.0525075,,,,,,,,,941.0360619,941.0525075,941.5359889,941.5361103,941.5512778,942.9675622,7,6,942.9685168,942.9830623,944.1975335,944.1975335,944.1975335,944.2973827,946.9291454,7,6,1,[2.630718700005673],[2.630729499971494],941.5512778,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,136,0,17,9,5,9,5,1,[4.512912400066853],[4.512927900068462],17,0,136,0,946.9459755,,,,,,,,,946.9297007,946.9459755,947.4301182,947.4302379,947.445886,948.8621322,9,5,948.8630813,948.878173,950.091663,950.091663,950.1249446,950.1915524,954.7056957,9,5,1,[4.512912400066853],[4.512927900068462],947.445886,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,137,1,17,7,9,7,9,1,[3.1655918000033125],[3.165608700015582],17,1,137,1,954.72169,,,,,,,,,954.7061973,954.72169,955.2058694,955.2059937,955.2211606,956.6374308,7,9,956.6383756,956.6531256,957.8672727,957.8672727,957.9004806,957.9671407,961.1339686,7,9,1,[3.1655918000033125],[3.165608700015582],955.2211606,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,138,2,17,1,2,1,2,1,[2.7642309999791905],[2.7642474999884143],17,2,138,2,961.1482941,,,,,,,,,961.1344565,961.1482941,961.6323573,961.6324765,961.648089,963.0652039,1,2,963.0661524,963.0804201,964.2944725,964.2944725,964.3275017,964.3941205,967.1595902,1,2,1,[2.7642309999791905],[2.7642474999884143],961.648089,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,139,3,17,1,8,1,9,1,[3.4657965999795124],[3.465813099988736],17,3,139,3,967.1759704,,,,,,,,,967.1600922,967.1759704,967.6601073,967.6602393,967.6750669,969.0917327,1,8,969.0926788,969.1074569,970.3216386,970.3216386,970.3548509,970.4215901,973.8886223,1,9,1,[3.4657965999795124],[3.465813099988736],967.6750669,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,140,4,17,7,1,1,7,1,[7.426430299994536],[7.426442799973302],17,4,140,4,973.9028301,,,,,,,,,973.889125,973.9028301,974.386631,974.3867483,974.402764,975.8181819,7,1,975.8191291,975.8337343,977.04827,977.04827,977.0811167,977.1482009,984.5756108,1,7,1,[7.426430299994536],[7.426442799973302],974.402764,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,141,5,17,8,9,8,9,1,[4.2970881999935955],[4.297100099967793],17,5,141,5,984.5916296,,,,,,,,,984.5759822,984.5916296,985.0753548,985.0754615,985.0918592,986.5092177,8,9,986.5099944,986.5231331,987.7375468,987.7375468,987.7375468,987.8375047,992.1355994,8,9,1,[4.2970881999935955],[4.297100099967793],985.0918592,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,142,6,17,1,2,1,2,1,[5.378174199955538],[5.378190799965523],17,6,142,6,992.1512075,,,,,,,,,992.1359925,992.1512075,992.6350105,992.6351226,992.6506379,994.0670536,1,2,994.067851,994.0831519,995.2971813,995.2971813,995.3302798,995.3969391,1000.776377,1,2,1,[5.378174199955538],[5.378190799965523],992.6506379,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,143,7,17,1,7,1,7,1,[7.225830200011842],[7.225841199979186],17,7,143,7,1000.792304,,,,,,,,,1000.776889,1000.792304,1001.277302,1001.277421,1001.291946,1002.708558,1,7,1002.709507,1002.724633,1003.93827,1003.93827,1003.971235,1004.040001,1011.266876,1,7,1,[7.225830200011842],[7.225841199979186],1001.291946,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,144,0,18,7,3,7,3,1,[3.039339100010693],[3.039351399987936],18,0,144,0,1011.282096,,,,,,,,,1011.267309,1011.282096,1011.766351,1011.766452,1011.782128,1013.202333,7,3,1013.203657,1013.213606,1014.42802,1014.42802,1014.463919,1014.528223,1017.568629,7,3,1,[3.039339100010693],[3.039351399987936],1011.782128,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,145,1,18,3,8,3,8,1,[6.012116999947466],[6.012127700028941],18,1,145,1,1017.591475,,,,,,,,,1017.569027,1017.591475,1018.075852,1018.075976,1018.09215,1019.49186,3,8,1019.492643,1019.507623,1020.721822,1020.721822,1020.755037,1020.8215,1026.834609,3,8,1,[6.012116999947466],[6.012127700028941],,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,146,2,18,4,6,4,6,1,[3.347168599953875],[3.347179099917412],18,2,146,2,1026.850062,,,,,,,,,1026.834978,1026.850062,1027.333942,1027.334045,1027.349426,1028.765739,4,6,1028.766542,1028.781538,1029.995825,1029.995825,1030.028954,1030.095748,1033.443918,4,6,1,[3.347168599953875],[3.347179099917412],1027.349426,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,147,3,18,8,8,8,8,1,[6.494037099997513],[6.494049599976279],18,3,147,3,1033.459934,,,,,,,,,1033.444304,1033.459934,1033.943829,1033.943932,1033.95926,1035.375799,8,8,1035.376591,1035.391682,1036.605547,1036.605547,1036.639361,1036.705787,1043.200877,8,8,1,[6.494037099997513],[6.494049599976279],1033.95926,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,148,4,18,7,1,2,9,1,[3.08140020002611],[3.0814169000368565],18,4,148,4,1043.217133,,,,,,,,,1043.201273,1043.217133,1043.701375,1043.70148,1043.716682,1045.132523,7,1,1045.133359,1045.148551,1046.362356,1046.362356,1046.362356,1046.462753,1049.545494,2,9,1,[3.08140020002611],[3.0814169000368565],1043.716682,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,149,5,18,1,6,1,6,1,[3.2162818999495357],[3.2162921000272036],18,5,149,5,1049.560557,,,,,,,,,1049.545985,1049.560557,1050.044955,1050.045074,1050.060784,1051.477528,1,6,1051.478474,1051.492248,1052.706513,1052.706513,1052.739792,1052.806955,1056.024269,1,6,1,[3.2162818999495357],[3.2162921000272036],1050.060784,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,150,6,18,7,5,7,5,1,[4.64710009994451],[4.647116299951449],18,6,150,6,1056.037107,,,,,,,,,1056.024628,1056.037107,1056.522396,1056.522514,1056.537266,1057.952883,7,5,1057.953644,1057.968727,1059.167016,1059.167016,1059.200781,1059.29994,1063.94837,7,5,1,[4.64710009994451],[4.647116299951449],1056.537266,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,151,7,18,6,1,6,1,1,[7.110380899976008],[7.1103973999852315],18,7,151,7,1063.963417,,,,,,,,,1063.948865,1063.963417,1064.447423,1064.447557,1064.462753,1065.879023,6,1,1065.87997,1065.894821,1067.108934,1067.108934,1067.142217,1067.208728,1074.320456,6,1,1,[7.110380899976008],[7.1103973999852315],1064.462753,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
1,2,4,6,152,0,19,5,3,5,7,1,[4.363378399983048],[4.36339649988804],19,0,152,0,1074.335804,,,,,,,,,1074.320956,1074.335804,1074.820569,1074.820688,1074.835811,1076.252168,5,3,1076.253118,1076.267732,1077.481907,1077.481907,1077.481907,1077.581244,1081.945983,5,7,1,[4.363378399983048],[4.36339649988804],1074.835811,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
2,3,4,7,153,1,19,9,9,9,9,1,[2.814559799968265],[2.8145706999348477],19,1,153,1,1081.961778,,,,,,,,,1081.946486,1081.961778,1082.44625,1082.446369,1082.461681,1083.877612,9,9,1083.878564,1083.893213,1085.107719,1085.107719,1085.107719,1085.20754,1088.023158,9,9,1,[2.814559799968265],[2.8145706999348477],1082.461681,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
3,5,4,9,154,2,19,4,2,4,2,1,[3.331086700083688],[3.3311027999734506],19,2,154,2,1088.039086,,,,,,,,,1088.023535,1088.039086,1088.523403,1088.523523,1088.538853,1089.955823,4,2,1089.956769,1089.971502,1091.18469,1091.18469,1091.217675,1091.284493,1094.616979,4,2,1,[3.331086700083688],[3.3311027999734506],1088.538853,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
4,8,4,12,155,3,19,8,1,8,1,1,[3.614203199977055],[3.6142195999855176],19,3,155,3,1094.632516,,,,,,,,,1094.617477,1094.632516,1095.11716,1095.117281,1095.132333,1096.548909,8,1,1096.549857,1096.564234,1097.778468,1097.778468,1097.811675,1097.877973,1101.493544,8,1,1,[3.614203199977055],[3.6142195999855176],1095.132333,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
5,2,5,7,156,4,19,2,7,2,5,1,[3.7974616999272257],[3.797478999942541],19,4,156,4,1101.509157,,,,,,,,,1101.494044,1101.509157,1101.993583,1101.993705,1102.00881,1103.424898,2,7,1103.425842,1103.441291,1104.654992,1104.654992,1104.687627,1104.754307,1108.553135,2,5,1,[3.7974616999272257],[3.797478999942541],1102.00881,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
6,3,5,8,157,5,19,1,4,1,4,1,[3.2984821000136435],[3.298497900017537],19,5,157,5,1108.56901,,,,,,,,,1108.553631,1108.56901,1109.052739,1109.052858,1109.068922,1110.485558,1,4,1110.486528,1110.500407,1111.714644,1111.714644,1111.747941,1111.814471,1115.114309,1,4,1,[3.2984821000136435],[3.298497900017537],1109.068922,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
7,5,5,10,158,6,19,9,6,9,6,1,[3.231568199931644],[3.2315850999439135],19,6,158,6,1115.129278,,,,,,,,,1115.114828,1115.129278,1115.612935,1115.613055,1115.628988,1117.045776,9,6,1117.046725,1117.060275,1118.274777,1118.274777,1118.274777,1118.374656,1121.6076,9,6,1,[3.231568199931644],[3.2315850999439135],1115.628988,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
8,8,5,13,159,7,19,1,3,1,3,1,[3.697034499957226],[3.6970506999641657],19,7,159,7,1121.622796,,,,,,,,,1121.608087,1121.622796,1122.10692,1122.107054,1122.122376,1123.53842,1,3,1123.539365,1123.554134,1124.768482,1124.768482,1124.801685,1124.868201,1128.566616,1,3,1,[3.697034499957226],[3.6970506999641657],1122.122376,,,,,,,,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.567014,1128.582653,1128.582653,1131.879868,space,3.2865922,None,p5,1,2025-11-23_20h42.17.638,untitled,,2025.1.1,59.32141052,2025-11-23 20h42.25.415404 +0530
